ean,product_id,manufacturer,article_type,provider,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
8680830045185,3793572,Petlas,Reifen,provider 17,245,40,R,18,97,V,Snowmaster 2 Sport RF M+S 3PMSF,,,,,,,
8680830045208,3793538,Petlas,Reifen,provider 17,195,65,R,15,91,H,Snow Master 2 M+S 3PMSF,,,,,,,
8680830046908,10574163,Petlas,Reifen,provider 17,235,65,R,16,121/119,R,VanMaster A/S + 3PMSF,,,,,,,
8680830047080,9419825,Petlas,Reifen,provider 17,215,75,R,16,116/114,R,VanMaster A/S + M+S 3PMSF,,,,,,,
8680830047103,9410948,Petlas,Reifen,provider 17,155,80,R,12,88/86,N,VanMaster A/S + M+S,,,,,,,
8680830047165,9419824,Petlas,Reifen,provider 17,155,0,R,13,90/89,R,VanMaster A/S + M+S 3PMSF,,,,,,,
8680830047271,10579942,Petlas,Reifen,provider 17,225,70,R,15,116/114,R,VanMaster A/S + 3PMSF,,,,,,,
8680830047301,9424303,Petlas,Reifen,provider 17,185,0,R,14,102/100,R,VanMaster A/S + M+S 3PMSF,,,,,,,
8680830047325,10574165,Petlas,Reifen,provider 17,195,75,R,16,107/105,R,VanMaster A/S + 3PMSF,,,,,,,
8680830047486,10566751,Petlas,Reifen,provider 17,205,75,R,16,113/111,R,VanMaster A/S + RFT 3PMSF,,,,,,,
8680830047547,10566749,Petlas,Reifen,provider 17,195,60,R,16,99/97,T,VanMaster A/S + RFT 3PMSF,,,,,,,
8680830047592,10567124,Petlas,Reifen,provider 17,215,65,R,16,109/107,T,VanMaster A/S + M+S 3PMSF,,,,,,,
8680830047677,10566750,Petlas,Reifen,provider 17,205,65,R,16,107/105,T,VanMaster A/S + RFT 3PMSF,,,,,,,
8680830047899,11270529,Petlas,Reifen,provider 17,195,70,R,15,,R,VanMaster A/S + 3PMSF,,,,,,,
8680830047912,10567125,Petlas,Reifen,provider 17,225,65,R,16,112/110,R,VanMaster A/S + M+S 3PMSF,,,,,,,
8680830048155,10566738,Petlas,Reifen,provider 17,225,75,R,16,118/116,R,VanMaster A/S + RFT 3PMSF,,,,,,,
8680830048216,10574470,Petlas,Reifen,provider 17,185,75,R,16,104/102,R,VanMaster A/S + 3PMSF,,,,,,,
8680830048315,10572917,Petlas,Reifen,provider 17,215,65,R,15,104/102,T,VanMaster A/S + 3PMSF,,,,,,,
8680830048902,11022449,Petlas,Reifen,provider 17,205,65,R,16,95,H,Multi Action PT565 3PMSF,,,,,,,
8681110660005,467248,Waterfall,Reifen,provider 17,205,55,R,16,94,W,Eco Dynamic ,,,,,,,
8681212820291,3789955,IRC,Reifen,provider 17,2,0,-,22,30,B,Roadster (TT),,,,,,,
8681212835004,9404065,IRC,Reifen,provider 17,2.25,0,-,22,37,L,NR-1 (TT),,,,,,,
8681212851936,274617,Anlas,Reifen,provider 17,3.5,0,-,10,51,J,Trials ,,,,,,,
8681212851950,375042,Anlas,Reifen,provider 17,3,0,-,18,47,P,NR-2 (TT),,,,,,,
8681212852001,375020,Anlas,Reifen,provider 17,130,70,-,12,56,L,MB-455 ,,,,,,,
8681212852032,375019,Anlas,Reifen,provider 17,130,60,-,13,53,L,MB-454 ,,,,,,,
8681212852100,375038,Anlas,Reifen,provider 17,90,90,-,18,57,P,NF-28 (TT),,,,,,,
8681212860075,375047,Anlas,Reifen,provider 17,100,90,-,18,62,P,NR-47 ,,,,,,,
8681212860204,375023,Anlas,Reifen,provider 17,130,70,-,12,56,L,MB-456 ,,,,,,,
8681212860334,375041,Anlas,Reifen,provider 17,2.75,0,-,16,40,L,NR-2 ,,,,,,,
8681212860419,1551424,Anlas,Reifen,provider 17,2.75,0,-,18,42,P,NR-2 (TT),,,,,,,
8681212860457,375040,Anlas,Reifen,provider 17,2.75,0,-,19,43,P,NR-14 (TT),,,,,,,
8681212860525,375036,Anlas,Reifen,provider 17,3,0,-,18,47,P,NF-2 ,,,,,,,
8681212860532,375039,Anlas,Reifen,provider 17,3,0,-,19,49,P,NR-14 (TT),,,,,,,
8681212860556,1551422,Anlas,Reifen,provider 17,3.25,0,-,18,52,P,NR-2 (TT),,,,,,,
8681212860563,626866,Anlas,Reifen,provider 17,3.25,0,-,19,54,P,NR-14 (TT),,,,,,,
8681212860594,375026,Anlas,Reifen,provider 17,3.5,0,-,10,51,J,MB-510 ,,,,,,,
8681212860655,1551423,Anlas,Reifen,provider 17,3.5,0,-,18,56,P,NR-2 (TT),,,,,,,
8681212860686,1551421,Anlas,Reifen,provider 17,4,0,-,18,64,P,Sports (NR-SP) (TT),,,,,,,
8681212860785,375034,Anlas,Reifen,provider 17,3,0,D,18,52,P,MS-3 (TT),,,,,,,
8681212861065,274601,Anlas,Reifen,provider 17,3.5,0,-,10,59,M,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861096,375049,Anlas,Reifen,provider 17,90,90,-,18,57,P,NR-48 ,,,,,,,
8681212861102,375044,Anlas,Reifen,provider 17,90,90,-,18,57,P,NR-25 ,,,,,,,
8681212861119,274609,Anlas,Reifen,provider 17,120,70,-,12,58,P,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861126,274604,Anlas,Reifen,provider 17,130,70,-,12,62,P,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861133,295323,Anlas,Reifen,provider 17,150,70,B,17,69,Q,Capra X M+S,,,,,,,
8681212861140,295318,Anlas,Reifen,provider 17,110,80,B,19,59,Q,Capra X M+S,,,,,,,
8681212861348,295320,Anlas,Reifen,provider 17,90,90,B,21,54,T,Capra X M+S,,,,,,,
8681212861355,295328,Anlas,Reifen,provider 17,120,70,R,19,60,V,Capra RD ,,,,,,,
8681212861423,295324,Anlas,Reifen,provider 17,170,60,B,17,72,T,Capra X M+S,,,,,,,
8681212861430,274618,Anlas,Reifen,provider 17,3,0,-,10,50,M,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861508,274611,Anlas,Reifen,provider 17,130,60,-,13,60,P,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861522,274610,Anlas,Reifen,provider 17,130,90,-,10,61,L,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861539,274614,Anlas,Reifen,provider 17,140,70,-,14,68,S,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861560,274619,Anlas,Reifen,provider 17,150,70,-,14,66,S,SC-500 Wintergrip 2 M+S,,,,,,,
8681212861676,375001,Anlas,Reifen,provider 17,110,90,R,13,56,Q,Tournee ,,,,,,,
8681212861690,3263338,Anlas,Reifen,provider 17,120,80,-,14,55,S,Tournee ,,,,,,,
8681212861768,375002,Anlas,Reifen,provider 17,150,70,R,14,66,S,Tournee ,,,,,,,
8681212861782,375014,Anlas,Reifen,provider 17,90,90,-,18,57,P,MB-34 ,,,,,,,
8681212861867,375006,Anlas,Reifen,provider 17,150,70,R,17,69,V,Capra R ,,,,,,,
8681212862086,295325,Anlas,Reifen,provider 17,150,70,B,18,70,T,Capra X M+S,,,,,,,
8681212862123,375035,Anlas,Reifen,provider 17,3,0,-,18,52,P,MS-3 (TT),,,,,,,
8681212862147,375046,Anlas,Reifen,provider 17,90,90,-,18,57,P,NR-47 (TT),,,,,,,
8681212862185,375017,Anlas,Reifen,provider 17,110,80,-,17,57,P,MB-34 ,,,,,,,
8681212862284,375012,Anlas,Reifen,provider 17,2.75,0,-,18,42,P,Capra ,,,,,,,
8681212862314,626865,Anlas,Reifen,provider 17,100,90,-,10,56,M,Tournee ,,,,,,,
8681212862437,375007,Anlas,Reifen,provider 17,110,80,R,19,59,V,Capra RD ,,,,,,,
8681212862444,375009,Anlas,Reifen,provider 17,150,70,R,17,69,V,Capra RD ,,,,,,,
8681212862475,375008,Anlas,Reifen,provider 17,90,90,D,21,54,V,Capra RD ,,,,,,,
8681212862499,295330,Anlas,Reifen,provider 17,160,60,R,17,69,W,Capra RD ,,,,,,,
8681212862529,483576,Anlas,Reifen,provider 17,140,80,D,18,70,R,Capra EXTREME (TT),,,,,,,
8681212862604,555949,Anlas,Reifen,provider 17,90,90,R,14,46,P,SC-500 Wintergrip 2 M+S,,,,,,,
8681212862611,446236,Anlas,Reifen,provider 17,100,90,-,14,57,P,SC-500 Wintergrip 2 M+S,,,,,,,
8681212862628,483577,Anlas,Reifen,provider 17,130,80,D,17,65,S,Capra R ,,,,,,,
8681212862642,483578,Anlas,Reifen,provider 17,120,90,D,17,64,S,Capra R ,,,,,,,
8681212862925,446238,Anlas,Reifen,provider 17,130,70,-,17,62,S,SC-500 Wintergrip 2 M+S,,,,,,,
8681212862994,626862,Anlas,Reifen,provider 17,100,80,-,10,53,M,Tournee ,,,,,,,
8681212863038,626861,Anlas,Reifen,provider 17,90,90,-,14,52,P,Tournee ,,,,,,,
8681212863069,1551418,Anlas,Reifen,provider 17,100,80,-,17,52,S,Tournee SPORT ,,,,,,,
8681212863090,3263339,Anlas,Reifen,provider 17,140,70,-,16,65,S,Tournee ,,,,,,,
8681212863106,1551419,Anlas,Reifen,provider 17,130,70,-,17,62,S,Tournee SPORT ,,,,,,,
8681212863250,623409,Anlas,Reifen,provider 17,120,70,R,19,60,V,Capra R ,,,,,,,
8681212863328,623384,Anlas,Reifen,provider 17,140,70,-,15,69,S,Tournee ,,,,,,,
8681212863397,2923816,Anlas,Reifen,provider 17,140,60,-,13,63,S,SC-500 Wintergrip 2 ,,,,,,,
8681212863472,623418,Anlas,Reifen,provider 17,140,80,-,18,70,R,Capra X RALLY (TT) M+S,,,,,,,
8681212863540,9392494,Anlas,Reifen,provider 17,120,70,-,11,56,P,SC-500 Wintergrip 2 ,,,,,,,
8681212863595,623387,Anlas,Reifen,provider 17,140,70,-,12,65,P,SC-500 Wintergrip 2 M+S,,,,,,,
8681212863724,623395,Anlas,Reifen,provider 17,150,60,R,17,66,W,VIENTO SPORT ,,,,,,,
8681212863786,1551414,Anlas,Reifen,provider 17,120,90,-,18,71,R,Capra EXTREME (TT) M+S,,,,,,,
8681212863885,3263337,Anlas,Reifen,provider 17,120,70,-,12,58,S,Tournee ,,,,,,,
8681212863977,5885614,Anlas,Reifen,provider 17,100,80,-,14,48,S,SC-500 Wintergrip 2 M+S,,,,,,,
8681212863991,623420,Anlas,Reifen,provider 17,90,90,-,21,54,R,Capra X RALLY (TT) M+S,,,,,,,
8681212864028,623397,Anlas,Reifen,provider 17,190,55,R,17,75,W,VIENTO SPORT ,,,,,,,
8681212864103,5886883,Anlas,Reifen,provider 17,80,80,-,16,45,P,Tournee ,,,,,,,
8681212864110,2923813,Anlas,Reifen,provider 17,90,90,-,16,48,P,Tournee ,,,,,,,
8681212864226,9487176,Anlas,Reifen,provider 17,120,70,R,17,58,W,VIENTO TURISMO ,,,,,,,
8681212864363,9392498,Anlas,Reifen,provider 17,160,60,R,17,69,W,VIENTO TURISMO ,,,,,,,
8681212864486,5886884,Anlas,Reifen,provider 17,80,90,-,14,46,P,SC360 AllGrip ,,,,,,,
8681212864615,5894298,Anlas,Reifen,provider 17,90,100,-,21,57,R,Capra EXTREME M+S,,,,,,,
8681212864646,5894297,Anlas,Reifen,provider 17,140,80,-,18,70,R,Capra X RALLY M+S,,,,,,,
8681212864691,9392496,Anlas,Reifen,provider 17,120,70,R,19,60,V,VIENTO TURISMO ,,,,,,,
8681212864820,9392479,Anlas,Reifen,provider 17,120,70,R,19,60,V,Capra XR ,,,,,,,
8681212864851,9392493,Anlas,Reifen,provider 17,120,70,R,14,55,H,Tournee 2 ,,,,,,,
8697322129094,558192,Lassa,Reifen,provider 17,145,80,R,13,75,T,Snoways 3 3PMSF,,,,,,,
8697322129131,322317,Lassa,Reifen,provider 17,175,80,R,14,88,T,Snoways 3 3PMSF,,,,,,,
8697322129384,558194,Lassa,Reifen,provider 17,155,80,R,13,79,T,Snoways 3 3PMSF,,,,,,,
8697322129537,558196,Lassa,Reifen,provider 17,205,55,R,17,95,V,Snoways 3 3PMSF XL,,,,,,,
8697322129551,558195,Lassa,Reifen,provider 17,195,45,R,16,84,H,Snoways 3 3PMSF XL,,,,,,,
8697322129568,473146,Lassa,Reifen,provider 17,175,65,R,14,82,T,Snoways 4 3PMSF,,,,,,,
8697322129599,473156,Lassa,Reifen,provider 17,185,65,R,15,88,T,Snoways 4 3PMSF,,,,,,,
8697322130168,555088,Lassa,Reifen,provider 17,225,55,R,17,101,W,Multiways XL,,,,,,,
8697322131011,1550519,Lassa,Reifen,provider 17,165,70,R,14,85,T,Multiways 2 XL 3PMSF,,,,,,,
8697322131035,1550527,Lassa,Reifen,provider 17,175,65,R,14,86,H,Multiways 2 XL 3PMSF,,,,,,,
8697322131042,1872128,Lassa,Reifen,provider 17,155,65,R,14,79,T,Multiways 2 XL M+S 3PMSF,,,,,,,
8697322131059,1874460,Lassa,Reifen,provider 17,175,70,R,14,88,T,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131066,1874465,Lassa,Reifen,provider 17,185,60,R,14,86,H,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131073,1872116,Lassa,Reifen,provider 17,185,60,R,15,88,V,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131080,1551822,Lassa,Reifen,provider 17,185,65,R,14,90,H,Multiways 2 XL M+S 3PMSF,,,,,,,
8697322131097,1551830,Lassa,Reifen,provider 17,185,65,R,15,92,V,Multiways 2 XL M+S 3PMSF,,,,,,,
8697322131110,1550530,Lassa,Reifen,provider 17,195,55,R,16,91,V,Multiways 2 XL 3PMSF,,,,,,,
8697322131127,1551838,Lassa,Reifen,provider 17,195,60,R,15,88,V,Multiways 2 M+S 3PMSF,,,,,,,
8697322131141,1550524,Lassa,Reifen,provider 17,195,65,R,15,95,V,Multiways 2 XL 3PMSF,,,,,,,
8697322131158,1550521,Lassa,Reifen,provider 17,205,55,R,16,94,V,Multiways 2 XL 3PMSF,,,,,,,
8697322131165,1550541,Lassa,Reifen,provider 17,205,60,R,16,96,V,Multiways 2 XL 3PMSF,,,,,,,
8697322131172,1551841,Lassa,Reifen,provider 17,185,55,R,15,82,V,Multiways 2 M+S 3PMSF,,,,,,,
8697322131189,1876144,Lassa,Reifen,provider 17,215,50,R,17,95,W,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131196,1550517,Lassa,Reifen,provider 17,215,55,R,16,97,V,Multiways 2 XL 3PMSF,,,,,,,
8697322131356,2459305,Lassa,Reifen,provider 17,215,55,R,17,94,W,Multiways 2 M+S 3PMSF,,,,,,,
8697322131363,1550518,Lassa,Reifen,provider 17,215,60,R,16,99,V,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131370,1551834,Lassa,Reifen,provider 17,215,60,R,17,100,H,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131387,1550514,Lassa,Reifen,provider 17,215,65,R,16,102,H,Multiways 2 XL 3PMSF,,,,,,,
8697322131394,1874456,Lassa,Reifen,provider 17,195,55,R,15,89,H,Multiways 2 XL 3PMSF M+S,,,,,,,
8697322131417,1874462,Lassa,Reifen,provider 17,225,40,R,18,92,W,Multiways 2 XL 3PMSF,,,,,,,
8697322131424,1874463,Lassa,Reifen,provider 17,225,45,R,17,94,W,Multiways 2 XL 3PMSF,,,,,,,
8697322131448,1874458,Lassa,Reifen,provider 17,225,55,R,17,101,W,Multiways 2 XL 3PMSF,,,,,,,
8697322131455,1882240,Lassa,Reifen,provider 17,225,55,R,18,98,V,Multiways 2 3PMSF,,,,,,,
8697322131462,1874455,Lassa,Reifen,provider 17,175,65,R,15,88,H,Multiways 2 3PMSF M+S,,,,,,,
8697322131479,1550536,Lassa,Reifen,provider 17,205,55,R,16,91,V,Multiways 2 M+S 3PMSF,,,,,,,
8697322131486,2459309,Lassa,Reifen,provider 17,195,50,R,15,86,V,Multiways 2 XL M+S 3PMSF,,,,,,,
8697322131493,1550533,Lassa,Reifen,provider 17,235,55,R,17,103,H,Multiways 2 XL 3PMSF,,,,,,,
8697322131516,1874457,Lassa,Reifen,provider 17,235,60,R,16,104,H,Multiways 2 XL 3PMSF,,,,,,,
8697322131523,2459645,Lassa,Reifen,provider 17,205,50,R,17,93,V,Multiways 2 XL M+S 3PMSF,,,,,,,
8697322131530,3790465,Lassa,Reifen,provider 17,205,55,R,17,95,V,Multiways 2 XL M+S 3PMSF,,,,,,,
8697322131677,9402331,Lassa,Reifen,provider 17,225,50,R,17,98,W,Multiways 2 XL 3PMSF M+S RG,,,,,,,
8697322136023,2284725,Lassa,Reifen,provider 17,215,70,R,16,100,T,Multiways 3PMSF,,,,,,,
8697322136030,555089,Lassa,Reifen,provider 17,225,65,R,17,106,H,Multiways XL,,,,,,,
8697322136061,555091,Lassa,Reifen,provider 17,235,65,R,17,108,H,Multiways XL,,,,,,,
8697322144196,1872100,Lassa,Reifen,provider 17,275,40,R,20,106,H,Competus Winter 2 + M+S 3PMSF,,,,,,,
8697322144202,1872111,Lassa,Reifen,provider 17,275,45,R,20,110,H,Competus Winter 2 + M+S 3PMSF,,,,,,,
8697322144219,2372082,Lassa,Reifen,provider 17,225,50,R,18,99,V,Competus Winter 2 + XL M+S 3PMSF,,,,,,,
8697322144530,1872109,Lassa,Reifen,provider 17,255,50,R,19,107,H,Competus Winter 2 + ,,,,,,,
8697322144547,1872113,Lassa,Reifen,provider 17,255,55,R,18,109,H,Competus Winter 2 + XL,,,,,,,
8697322144578,1872124,Lassa,Reifen,provider 17,255,55,R,19,111,V,Competus Winter 2 + XL M+S 3PMSF,,,,,,,
8697322144585,1874108,Lassa,Reifen,provider 17,255,60,R,18,112,H,Competus Winter 2 + XL 3PMSF,,,,,,,
8697322144608,1872122,Lassa,Reifen,provider 17,205,70,R,15,96,H,Competus Winter 2 + ,,,,,,,
8697322144615,2372146,Lassa,Reifen,provider 17,205,80,R,16,104,T,Competus Winter 2 + XL M+S 3PMSF,,,,,,,
8697322144639,2372145,Lassa,Reifen,provider 17,215,60,R,17,100,V,Competus Winter 2 + XL M+S 3PMSF,,,,,,,
8697322144646,1878533,Lassa,Reifen,provider 17,215,65,R,16,98,V,Competus Winter 2 + 3PMSF,,,,,,,
8697322144653,1872106,Lassa,Reifen,provider 17,215,65,R,17,99,V,Competus Winter 2 + M+S 3PMSF,,,,,,,
8697322144684,2459427,Lassa,Reifen,provider 17,225,45,R,19,96,V,Competus Winter 2 + XL M+S 3PMSF,,,,,,,
8697322144714,2372144,Lassa,Reifen,provider 17,225,55,R,19,99,H,Competus Winter 2 + M+S 3PMSF,,,,,,,
8697322144721,630219,Lassa,Reifen,provider 17,225,60,R,17,99,H,Competus Winter 2 + 3PMSF,,,,,,,
8697322144738,1874107,Lassa,Reifen,provider 17,225,60,R,18,100,H,Competus Winter 2 + 3PMSF,,,,,,,
8697322144745,630302,Lassa,Reifen,provider 17,225,65,R,17,106,H,Competus Winter 2 + XL 3PMSF M+S,,,,,,,
8697322144783,1872107,Lassa,Reifen,provider 17,235,55,R,18,100,V,Competus Winter 2 + 3PMSF M+S,,,,,,,
8697322144813,1872104,Lassa,Reifen,provider 17,235,60,R,18,107,H,Competus Winter 2 + XL 3PMSF,,,,,,,
8697322144868,2459420,Lassa,Reifen,provider 17,245,65,R,17,111,H,Competus Winter 2 + XL M+S 3PMSF,,,,,,,
8697322144875,2284760,Lassa,Reifen,provider 17,245,70,R,16,107,H,Competus Winter 2 + M+S 3PMSF,,,,,,,
8697322145056,571411,Lassa,Reifen,provider 17,205,55,R,16,91,V,Greenways ,,,,,,,
8697322145063,301976,Lassa,Reifen,provider 17,195,55,R,16,87,H,Greenways ,,,,,,,
8697322145070,301975,Lassa,Reifen,provider 17,195,50,R,16,88,V,Greenways XL,,,,,,,
8697322145087,301966,Lassa,Reifen,provider 17,195,50,R,15,82,V,Greenways ,,,,,,,
8697322145094,301905,Lassa,Reifen,provider 17,155,65,R,14,75,T,Greenways ,,,,,,,
8697322145117,204944,Lassa,Reifen,provider 17,175,65,R,14,86,T,Greenways XL,,,,,,,
8697322145162,616947,Lassa,Reifen,provider 17,185,55,R,16,87,V,Greenways XL,,,,,,,
8697322145179,3265004,Lassa,Reifen,provider 17,165,65,R,15,81,H,Greenways ,,,,,,,
8697322145209,204942,Lassa,Reifen,provider 17,185,60,R,14,82,H,Greenways ,,,,,,,
8697322145315,301985,Lassa,Reifen,provider 17,155,65,R,13,73,T,Greenways ,,,,,,,
8697322145353,88892,Lassa,Reifen,provider 17,165,80,R,13,83,T,Miratta ,,,,,,,
8697322145377,88624,Lassa,Reifen,provider 17,185,70,R,13,86,T,Atracta ,,,,,,,
8697322145391,473125,Lassa,Reifen,provider 17,155,70,R,13,75,T,Greenways ,,,,,,,
8697322145407,204940,Lassa,Reifen,provider 17,185,65,R,15,88,H,Greenways ,,,,,,,
8697322145476,301957,Lassa,Reifen,provider 17,185,55,R,14,80,H,Greenways ,,,,,,,
8697322145490,473126,Lassa,Reifen,provider 17,165,65,R,14,79,T,Greenways ,,,,,,,
8697322145506,204901,Lassa,Reifen,provider 17,195,65,R,15,91,H,Greenways ,,,,,,,
8697322145513,204900,Lassa,Reifen,provider 17,195,65,R,15,95,H,Greenways XL,,,,,,,
8697322145612,204948,Lassa,Reifen,provider 17,175,70,R,14,88,T,Greenways XL,,,,,,,
8697322145650,204941,Lassa,Reifen,provider 17,175,65,R,15,84,H,Greenways ,,,,,,,
8697322145704,204896,Lassa,Reifen,provider 17,185,60,R,15,84,H,Greenways ,,,,,,,
8697322145803,204937,Lassa,Reifen,provider 17,165,70,R,14,81,T,Greenways ,,,,,,,
8697322146107,1551857,Lassa,Reifen,provider 17,175,65,R,14,82,H,Greenways ,,,,,,,
8697322146305,623100,Lassa,Reifen,provider 17,185,65,R,14,86,H,Greenways ,,,,,,,
8697322149016,623115,Lassa,Reifen,provider 17,185,60,R,14,82,H,Snoways 4 M+S 3PMSF,,,,,,,
8697322149030,630210,Lassa,Reifen,provider 17,195,50,R,15,82,H,Snoways 4 3PMSF M+S,,,,,,,
8697322149047,558151,Lassa,Reifen,provider 17,205,55,R,16,94,V,Snoways 4 3PMSF XL,,,,,,,
8697322149054,626136,Lassa,Reifen,provider 17,225,55,R,16,99,V,Snoways 4 3PMSF XL,,,,,,,
8697322149092,473151,Lassa,Reifen,provider 17,185,60,R,15,88,T,Snoways 4 3PMSF XL,,,,,,,
8697322149108,1872117,Lassa,Reifen,provider 17,185,65,R,15,92,T,Snoways 4 XL M+S 3PMSF,,,,,,,
8697322149122,558148,Lassa,Reifen,provider 17,185,60,R,15,84,T,Snoways 4 3PMSF,,,,,,,
8697322149139,558149,Lassa,Reifen,provider 17,195,60,R,15,88,H,Snoways 4 3PMSF,,,,,,,
8697322149177,593840,Lassa,Reifen,provider 17,205,60,R,16,92,H,Snoways 4 3PMSF M+S DOT20,,,,,,,
8697322149191,1883700,Lassa,Reifen,provider 17,175,70,R,14,88,T,Snoways 4 XL 3PMSF,,,,,,,
8697322149238,473162,Lassa,Reifen,provider 17,225,50,R,17,98,V,Snoways 4 XL 3PMSF,,,,,,,
8697322149245,623142,Lassa,Reifen,provider 17,185,55,R,15,86,H,Snoways 4 XL 3PMSF M+S,,,,,,,
8697322149276,623125,Lassa,Reifen,provider 17,195,55,R,15,85,H,Snoways 4 M+S 3PMSF,,,,,,,
8697322149313,626134,Lassa,Reifen,provider 17,205,50,R,17,93,V,Snoways 4 M+S 3PMSF,,,,,,,
8697322149320,558154,Lassa,Reifen,provider 17,215,55,R,17,98,V,Snoways 4 3PMSF XL,,,,,,,
8697322149337,558187,Lassa,Reifen,provider 17,245,45,R,17,99,V,Snoways 4 3PMSF XL,,,,,,,
8697322149344,1872103,Lassa,Reifen,provider 17,175,65,R,15,84,T,Snoways 4 M+S 3PMSF,,,,,,,
8697322149351,558155,Lassa,Reifen,provider 17,215,60,R,16,99,H,Snoways 4 3PMSF XL,,,,,,,
8697322149375,626133,Lassa,Reifen,provider 17,235,45,R,17,97,V,Snoways 4 3PMSF XL,,,,,,,
8697322149382,1872120,Lassa,Reifen,provider 17,235,50,R,18,101,V,Snoways 4 XL 3PMSF M+S,,,,,,,
8697322149399,622912,Lassa,Reifen,provider 17,235,55,R,17,103,V,Snoways 4 3PMSF XL,,,,,,,
8697322149429,558153,Lassa,Reifen,provider 17,215,45,R,17,91,V,Snoways 4 3PMSF XL,,,,,,,
8697322149436,626135,Lassa,Reifen,provider 17,225,45,R,18,95,V,Snoways 4 3PMSF,,,,,,,
8697322149443,623140,Lassa,Reifen,provider 17,195,60,R,16,89,H,Snoways 4 M+S 3PMSF,,,,,,,
8697322149504,558189,Lassa,Reifen,provider 17,255,35,R,20,97,W,Snoways 4 3PMSF XL,,,,,,,
8697322149511,1872110,Lassa,Reifen,provider 17,255,40,R,20,101,W,Snoways 4 XL 3PMSF M+S,,,,,,,
8697322149535,558191,Lassa,Reifen,provider 17,275,35,R,19,100,V,Snoways 4 3PMSF XL,,,,,,,
8697322149627,558150,Lassa,Reifen,provider 17,205,45,R,17,88,V,Snoways 4 3PMSF XL,,,,,,,
8697322149634,558152,Lassa,Reifen,provider 17,215,45,R,16,90,V,Snoways 4 3PMSF XL,,,,,,,
8697322149801,558185,Lassa,Reifen,provider 17,235,45,R,18,98,V,Snoways 4 XL 3PMSF,,,,,,,
8697322149818,623118,Lassa,Reifen,provider 17,245,40,R,18,97,V,Snoways 4 3PMSF,,,,,,,
8697322149832,558188,Lassa,Reifen,provider 17,245,45,R,18,100,V,Snoways 4 3PMSF XL,,,,,,,
8697322149849,1872121,Lassa,Reifen,provider 17,255,35,R,19,96,V,Snoways 4 XL M+S 3PMSF,,,,,,,
8697322149856,1872118,Lassa,Reifen,provider 17,255,40,R,19,100,V,Snoways 4 XL M+S 3PMSF,,,,,,,
8697322149900,473178,Lassa,Reifen,provider 17,195,55,R,16,87,H,Snoways 4 3PMSF,,,,,,,
8697322149917,473134,Lassa,Reifen,provider 17,195,65,R,15,91,H,Snoways 4 3PMSF,,,,,,,
8697322149924,473170,Lassa,Reifen,provider 17,205,55,R,16,91,H,Snoways 4 3PMSF,,,,,,,
8697322149931,473160,Lassa,Reifen,provider 17,215,50,R,17,95,V,Snoways 4 3PMSF XL,,,,,,,
8697322149948,473177,Lassa,Reifen,provider 17,215,55,R,16,97,H,Snoways 4 3PMSF XL,,,,,,,
8697322149955,558184,Lassa,Reifen,provider 17,225,40,R,18,92,V,Snoways 4 3PMSF XL,,,,,,,
8697322149962,473161,Lassa,Reifen,provider 17,225,45,R,17,94,V,Snoways 4 3PMSF XL,,,,,,,
8697322149979,473141,Lassa,Reifen,provider 17,225,55,R,17,101,V,Snoways 4 3PMSF XL,,,,,,,
8697322149986,630214,Lassa,Reifen,provider 17,235,35,R,19,91,V,Snoways 4 3PMSF M+S,,,,,,,
8697322149993,638065,Lassa,Reifen,provider 17,235,40,R,18,95,V,Snoways 4 XL 3PMSF M+S,,,,,,,
8697322161803,88682,Lassa,Reifen,provider 17,215,70,R,16,100,H,Competus HL ,,,,,,,
8697322165528,302005,Lassa,Reifen,provider 17,205,70,R,15,96,T,Competus AT 2 ,,,,,,,
8697322165566,302011,Lassa,Reifen,provider 17,225,70,R,16,103,T,Competus AT 2 ,,,,,,,
8697322165573,301998,Lassa,Reifen,provider 17,235,75,R,15,109,T,Competus AT 2 XL,,,,,,,
8697322165627,301924,Lassa,Reifen,provider 17,255,60,R,18,112,T,Competus AT 2 XL,,,,,,,
8697322165658,555096,Lassa,Reifen,provider 17,255,65,R,17,110,T,Competus AT 2 ,,,,,,,
8697322166006,104416,Lassa,Reifen,provider 17,215,60,R,16,99,V,Competus HP XL,,,,,,,
8697322166044,636543,Lassa,Reifen,provider 17,225,65,R,17,102,V,Competus HP 2 ,,,,,,,
