product_id,manufacturer_article_number,article_description,article_number,manufacturer_code,manufacturer,group ,vehicle_type,e-mark,european,tyre_width,tyre_aspect_ratio,tyre_diameter,tyre_load_index,nett-price,price,stock,EAN,internal_code,photolink,fuel_effeciency,wet_grip,noise_performance,Noise_Class,snow_grip,ice_label,eprel_id,eprel_url,wcat,article_type
197806,295 30ZR 18TSPORTPS2N3,295/30 ZR18 TL 98Y  MI SPORT PS2 N3 XL,SPORTPS2N3,MI,MICHELIN,11,LUXE BANDEN,J,J,295,30,18,98Y,280.09,438.5,>  20,3528708321533,832153,https://www.etyre.net/preview/t3/mi-ps2.jpg,D,B,74,B,N,N,412357,https://eprel.ec.europa.eu/qr/412357,2,REIFEN
202905,255 45VR 20TSCZEROASXL,255/45 VR20 TL 105V PI SCORPION ZERO AS XL,SCZEROASXL,PI,PIRELLI,17,4 X 4,J,J,255,45,20,105V,171.15,464,14,8019227182538,1825300,https://www.etyre.net/preview/t3/pi-sczeroas.jpg,C,B,72,B,N,N,594265,https://eprel.ec.europa.eu/qr/594265,2,REIFEN
203337,275 35WR 20TSPWIN3DXLE,275/35 WR20 TL 102W DU SP WIN SPORT 3D RO1 XL,SPWIN3DXLE,DU,DUNLOP,13,LUXE BANDEN M&S,J,J,275,35,20,102W,209,517,19,4038526289049,521120,https://www.etyre.net/preview/t3/du-spwin3dxl.jpg,D,D,72,B,J,N,528890,https://eprel.ec.europa.eu/qr/528890,2,REIFEN
203737,195 50VR 15TQUATRAC,195/50 VR15 TL 82V  VR QUATRAC,QUATRAC,VR,VREDESTEIN,29,ALL-SEASON PW,J,J,195,50,15,82V,56.35,99,>  20,8714692358197,AP19550015VQT6A00,https://www.etyre.net/preview/t3/vr-quatrac.jpg,D,B,70,B,J,N,616259,https://eprel.ec.europa.eu/qr/616259,1,REIFEN
204701,215 45HR 16TPRECON2FR,215/45 HR16 TL 86H  CO PREMIUM CONT 2 FR,PRECON2FR,CO,CONTINENTAL,11,LUXE BANDEN,J,N,215,45,16,86H,107.45,0,>  20,4019238672978,356875,https://www.etyre.net/preview/t3/co-precon2.jpg,D,B,71,B,N,N,482133,https://eprel.ec.europa.eu/qr/482133,1,REIFEN
206835,185    R 14TST6000,185     R14 TL 104N GT KARGOMAX ST6000,ST6000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,185,80,14,104N,50.4,0,>  20,6932877115225,100AK003,https://www.etyre.net/preview/t3/gt-st6000.jpg,C,C,70,B,N,N,472791,https://eprel.ec.europa.eu/qr/472791,1,REIFEN
206954,335 30ZR 20TPZERO(L),335/30 ZR20 TL 104Y PI PZERO (L),PZERO(L),PI,PIRELLI,11,LUXE BANDEN,J,J,335,30,20,104Y,318.9,898,18,8019227180039,1800300,https://www.etyre.net/preview/t3/pi-pzero.jpg,C,A,74,B,N,N,594237,https://eprel.ec.europa.eu/qr/594237,2,REIFEN
207025,255 45WR 20TD-SPORTAO,255/45 WR20 TL 101W BR DUELER H/P SPORT AO,D-SPORTAO,BR,BRIDGESTONE,17,4 X 4,J,N,255,45,20,101W,170.4,334,>  20,3286340273619,2736,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,A,71,B,N,N,382711,https://eprel.ec.europa.eu/qr/382711,2,REIFEN
207168,155    R 13TST4000,155     R13 TL 84N  GT KARGOMAX ST4000,ST4000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,155,80,13,84N,31.75,48.5,>  20,6932877115546,100AK010,https://www.etyre.net/preview/t3/gt-st4000.jpg,C,C,70,B,N,N,472795,https://eprel.ec.europa.eu/qr/472795,1,REIFEN
207236,195 70 R 14TST6000,195/70  R14 TL 104N GT KARGOMAX ST6000,ST6000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,195,70,14,104N,51.5,0,>  20,6932877115249,100AK005,https://www.etyre.net/preview/t3/gt-st6000.jpg,C,C,70,B,N,N,472793,https://eprel.ec.europa.eu/qr/472793,1,REIFEN
208294,205 70 R 15TAGILISALP,205/70  R15 TL 106R MI AGILIS ALPIN,AGILISALP,MI,MICHELIN,24,BESTELWAGEN BANDEN M,J,J,205,70,15,106R,113.95,181,6,3528704429639,442963,https://www.etyre.net/preview/t3/mi-agilalpin.jpg,D,B,71,B,J,N,410436,https://eprel.ec.europa.eu/qr/410436,1,REIFEN
208301,195 65 R 16TAGILISALP,195/65  R16 TL 104R MI AGILIS ALPIN,AGILISALP,MI,MICHELIN,24,BESTELWAGEN BANDEN M,J,J,195,65,16,104R,114.25,191,>  20,3528709739528,973952,https://www.etyre.net/preview/t3/mi-agilalpin.jpg,D,B,70,A,J,N,413048,https://eprel.ec.europa.eu/qr/413048,1,REIFEN
208725,235 55WR 19TD-SPORTAO,235/55 WR19 TL 101W BR DUELER H/P SPORT AO,D-SPORTAO,BR,BRIDGESTONE,17,4 X 4,J,J,235,55,19,101W,112.7,213,6,3286340273817,2738,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,C,71,B,N,N,382192,https://eprel.ec.europa.eu/qr/382192,3,REIFEN
208853,255 35VR 19TW240S2MOXL,255/35 VR19 TL 96V  PI W240 SZ S2 (MO) XL,W240S2MOXL,PI,PIRELLI,13,LUXE BANDEN M&S,J,J,255,35,19,96V,177.55,420,9,8019227186314,1863100,https://www.etyre.net/preview/t3/pi-w240s2moxl.jpg,C,C,73,B,J,N,594290,https://eprel.ec.europa.eu/qr/594290,2,REIFEN
208998,225 60HR 17TK115,225/60 HR17 TL 99H  HA K115 VEN PRIM2,K115,HA,HANKOOK,17,4 X 4,J,J,225,60,17,99H,90.75,186,>  20,8808563410067,1020873,https://www.etyre.net/preview/t3/ha-k115.jpg,C,B,71,B,N,N,500550,https://eprel.ec.europa.eu/qr/500550,3,REIFEN
209516,215 60HR 16TTS830PXL,215/60 HR16 TL 99H  CO TS830 P XL,TS830PXL,CO,CONTINENTAL,13,LUXE BANDEN M&S,J,J,215,60,16,99H,103.95,186.5,>  20,4019238444872,353093,https://www.etyre.net/preview/t3/co-ts830pxl.jpg,C,C,72,B,J,N,483466,https://eprel.ec.europa.eu/qr/483466,1,REIFEN
209747,225 50VR 17TPRECON2XLS,225/50 VR17 TL 98V  CO PREMIUM CONT 2 XL SEAL,PRECON2XLS,CO,CONTINENTAL,11,LUXE BANDEN,J,J,225,50,17,98V,117.55,226,>  20,4019238014310,358676,https://www.etyre.net/preview/t3/co-precon2.jpg,C,B,72,B,N,N,483424,https://eprel.ec.europa.eu/qr/483424,1,REIFEN
209762,245 45YR 18TCSC3SSR*,245/45 YR18 TL 96Y  CO CSC 3 E SSR *,CSC3SSR*,CO,CONTINENTAL,25,RUNFLAT BANDEN,J,J,245,45,18,96Y,140.9,295,>  20,4019238013542,357252,https://www.etyre.net/preview/t3/co-csc3.jpg,D,C,71,B,N,N,481804,https://eprel.ec.europa.eu/qr/481804,3,REIFEN
209766,235 40YR 18TCSC5PMOXL,235/40 ZR18 TL 95Y  CO CSC 5P MO XL FR,CSC5PMOXL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,40,18,95Y,98.95,203.5,>  20,4019238013641,358963,https://www.etyre.net/preview/t3/co-csc5.jpg,D,A,72,B,N,N,558404,https://eprel.ec.europa.eu/qr/558404,1,REIFEN
209959,235 55VR 17TRA23,235/55 VR17 TL 99V  HA RA23 DYNAPRO HP,RA23,HA,HANKOOK,17,4 X 4,J,N,235,55,17,99V,86.06,170,>  20,8808563267692,1007693,https://www.etyre.net/preview/t3/ha-ra23.jpg,D,C,70,B,N,N,549812,https://eprel.ec.europa.eu/qr/549812,3,REIFEN
210131,235 60WR 18TD-SPORTAO,235/60 WR18 TL 103W BR DUELER H/P SPORT AO,D-SPORTAO,BR,BRIDGESTONE,17,4 X 4,J,J,235,60,18,103W,107.55,205,>  20,3286340249010,2490,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,A,71,B,N,N,382215,https://eprel.ec.europa.eu/qr/382215,3,REIFEN
210351,295 30ZR 19TPZERON2XL,295/30 ZR19 TL 100Y PI PZERO (N2) XL,PZERON2XL,PI,PIRELLI,11,LUXE BANDEN,J,J,295,30,19,100Y,217.45,576,>  20,8019227173789,1737800,https://www.etyre.net/preview/t3/pi-pzero.jpg,D,A,74,B,N,N,594213,https://eprel.ec.europa.eu/qr/594213,2,REIFEN
210599,255 30YR 19TPZERO(*)RF,255/30 YR19 TL 91Y  PI PZERO (*) RFT XL,PZERO(*)RF,PI,PIRELLI,25,RUNFLAT BANDEN,J,J,255,30,19,91Y,176.82,491,>  20,8019227192506,1925000,https://www.etyre.net/preview/t3/pi-pzero.jpg,D,B,73,B,N,N,594337,https://eprel.ec.europa.eu/qr/594337,2,REIFEN
210682,255 55VR 17TD400MO,255/55 VR17 TL 104V BR DUELER H/L 400 MO,D400MO,BR,BRIDGESTONE,17,4 X 4,J,N,255,55,17,104V,132,233,13,3286340248013,2480,https://www.etyre.net/preview/t3/br-d400.jpg,D,D,71,B,N,N,383138,https://eprel.ec.europa.eu/qr/383138,2,REIFEN
213897,235 35ZR 19TPZERON2,235/35 ZR19 TL 87Y  PI PZERO (N2),PZERON2,PI,PIRELLI,11,LUXE BANDEN,J,J,235,35,19,87Y,136.5,373,>  20,8019227173772,1737700,https://www.etyre.net/preview/t3/pi-pzero.jpg,D,A,71,B,N,N,594212,https://eprel.ec.europa.eu/qr/594212,1,REIFEN
213907,305 30ZR 19TPZERON2XL,305/30 ZR19 TL 102Y PI PZERO (N2) XL,PZERON2XL,PI,PIRELLI,11,LUXE BANDEN,J,J,305,30,19,102Y,228,615,>  20,8019227173796,1737900,https://www.etyre.net/preview/t3/pi-pzero.jpg,D,A,74,B,N,N,594214,https://eprel.ec.europa.eu/qr/594214,2,REIFEN
213914,275 45YR 21TSCVERDEAS,275/45 YR21 TL 110Y PI SCORP VERDE A/S XL(LR),SCVERDEAS,PI,PIRELLI,17,4 X 4,J,N,275,45,21,110Y,176.15,459,>  20,8019227216684,2166800,https://www.etyre.net/preview/t3/pi-scorpveras.jpg,C,B,71,B,N,N,594572,https://eprel.ec.europa.eu/qr/594572,2,REIFEN
213963,315 35YR 20TD-SPORT*RF,315/35 YR20 TL 110Y BR DUELER SPORT * RFT XL,D-SPORT*RF,BR,BRIDGESTONE,25,RUNFLAT BANDEN,J,N,315,35,20,110Y,235.85,468,>  20,3286340331418,3314,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,B,73,B,N,N,383344,https://eprel.ec.europa.eu/qr/383344,2,REIFEN
213992,185 55TR 15TPRECON2,185/55 TR15 TL 82T  CO PREMIUM CONT 2,PRECON2,CO,CONTINENTAL,11,LUXE BANDEN,J,J,185,55,15,82T,66.6,159.5,>  20,4019238486315,350968,https://www.etyre.net/preview/t3/co-precon2.jpg,C,B,70,B,N,N,481397,https://eprel.ec.europa.eu/qr/481397,1,REIFEN
214011,225 40YR 18TCSC5XLMO,225/40 YR18 TL 92Y  CO CSC 5 MO XL FR,CSC5XLMO,CO,CONTINENTAL,11,LUXE BANDEN,J,J,225,40,18,92Y,77.85,155.5,>  20,4019238315158,315891,https://www.etyre.net/preview/t3/co-csc5.jpg,C,B,72,B,N,N,483240,https://eprel.ec.europa.eu/qr/483240,1,REIFEN
214042,225 45WR 17TCSC5MO,225/45 WR17 TL 91W  CO CSC 5 MO FR,CSC5MO,CO,CONTINENTAL,11,LUXE BANDEN,J,J,225,45,17,91W,72.7,144,>  20,4019238456226,350737,https://www.etyre.net/preview/t3/co-csc5.jpg,C,B,71,B,N,N,481780,https://eprel.ec.europa.eu/qr/481780,1,REIFEN
214117,275 45YR 20TLATISPORTN,275/45 YR20 TL 110Y MI LATITUDE SPORT N0 XL,LATISPORTN,MI,MICHELIN,17,4 X 4,J,J,275,45,20,110Y,211.15,317.5,>  20,3528707926548,792654,https://www.etyre.net/preview/t3/mi-latisport.jpg,D,B,72,B,N,N,412160,https://eprel.ec.europa.eu/qr/412160,2,REIFEN
214154,185 65HR 14TDYNHP3,185/65 HR14 TL 86H  KLEB DYNAXER HP3,DYNHP3,KL,KLEBER,11,LUXE BANDEN,J,J,185,65,14,86H,41.05,65,>  20,3528705416201,541620,https://www.etyre.net/preview/t3/kl-dynhp3.jpg,D,B,69,B,N,N,410932,https://eprel.ec.europa.eu/qr/410932,1,REIFEN
214475,295 40VR 21TSCORPXLMO,295/40 VR21 TL 111V PI SCORPION ZERO XL (MO),SCORPXLMO,PI,PIRELLI,17,4 X 4,J,N,295,40,21,111V,213.55,583,>  20,8019227172195,1721900,https://www.etyre.net/preview/t3/pi-scorpzero.jpg,C,C,74,B,N,N,594208,https://eprel.ec.europa.eu/qr/594208,2,REIFEN
214476,295 35ZR 21TPZERORO1XL,295/35 ZR21 TL 107Y PI PZERO (R01) XL,PZERORO1XL,PI,PIRELLI,17,4 X 4,J,N,295,35,21,107Y,173.4,443,>  20,8019227190687,1906800,https://www.etyre.net/preview/t3/pi-pzero.jpg,C,A,73,B,N,N,594323,https://eprel.ec.europa.eu/qr/594323,2,REIFEN
214548,275 40YR 20TD-SPORT*RF,275/40 YR20 TL 106Y BR DUELER SPORT * RFT XL,D-SPORT*RF,BR,BRIDGESTONE,25,RUNFLAT BANDEN,J,N,275,40,20,106Y,164.65,322,>  20,3286340331319,3313,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,C,72,B,N,N,383245,https://eprel.ec.europa.eu/qr/383245,2,REIFEN
214557,135 80TR 13TKH17,135/80 TR13 TL 70T  KUMHO KH17,KH17,KU,KUMHO,11,LUXE BANDEN,J,N,135,80,13,70T,35.75,65.7,>  20,8808956128333,2151673,https://www.etyre.net/preview/t3/ku-kh17.jpg,D,B,68,B,N,N,441682,https://eprel.ec.europa.eu/qr/441682,1,REIFEN
214601,155 60TR 15TKH11,155/60 TR15 TL 74T  KUMHO KH11,KH11,KU,KUMHO,11,LUXE BANDEN,J,N,155,60,15,74T,39.15,78.9,>  20,8808956267032,2259413,https://www.etyre.net/preview/t3/ku-kh11.jpg,D,D,70,B,N,N,442573,https://eprel.ec.europa.eu/qr/442573,1,REIFEN
214718,215 35YR 19TKU39XL,215/35 ZR19 TL 85Y  KUMHO KU39 XL,KU39XL,KU,KUMHO,11,LUXE BANDEN,J,N,215,35,19,85Y,74.4,186.1,>  20,8808956127923,2151273,https://www.etyre.net/preview/t3/ku-ku39.jpg,D,A,71,B,N,N,443374,https://eprel.ec.europa.eu/qr/443374,1,REIFEN
215687,295 35ZR 20TS001XLA4A,295/35 ZR20 TL 105Y BR S001 POTENZA XL A4A,S001XLA4A,BR,BRIDGESTONE,11,LUXE BANDEN,J,N,295,35,20,105Y,224.3,422,5,3286340830416,8304,https://www.etyre.net/preview/t3/br-pots001.jpg,D,B,72,A,N,N,383324,https://eprel.ec.europa.eu/qr/383324,2,REIFEN
216409,165 70 R 13TST4000,165/70  R13 TL 80N  GT KARGOMAX ST4000,ST4000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,165,70,13,80N,36.25,0,>  20,6932877112965,100AK013,https://www.etyre.net/preview/t3/gt-st4000.jpg,D,C,69,B,N,N,472797,https://eprel.ec.europa.eu/qr/472797,1,REIFEN
216424,195 60 R 12TST6000,195/60  R12 TL 104N GT KARGOMAX ST6000,ST6000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,195,60,12,104N,48.5,0,>  20,6932877115232,100AK004,https://www.etyre.net/preview/t3/gt-st6000.jpg,C,C,70,B,N,N,472792,https://eprel.ec.europa.eu/qr/472792,1,REIFEN
216490,155    R 13TST6000,155     R13 TL 91N  GT KARGOMAX ST6000,ST6000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,155,80,13,91N,35.5,0,>  20,6932877195067,100AK027,https://www.etyre.net/preview/t3/gt-st6000.jpg,C,C,70,B,N,N,472802,https://eprel.ec.europa.eu/qr/472802,1,REIFEN
216491,165    R 13TST6000,165     R13 TL 96N  GT KARGOMAX ST6000,ST6000,GT,GAJAH TUNGGAL,16,BESTELWAGEN BANDEN,J,N,165,80,13,96N,40.5,0,>  20,6932877115218,100AK002,https://www.etyre.net/preview/t3/gt-st6000.jpg,C,C,70,B,N,N,472790,https://eprel.ec.europa.eu/qr/472790,1,REIFEN
216501,215 50VR 17TK115,215/50 VR17 TL 91V  HA K115 VEN PRIME 2,K115,HA,HANKOOK,11,LUXE BANDEN,J,N,215,50,17,91V,79.8,154,>  20,8808563285351,1009190,https://www.etyre.net/preview/t3/ha-k115.jpg,E,C,71,B,N,N,499165,https://eprel.ec.europa.eu/qr/499165,1,REIFEN
216526,275 30YR 20TEAGF1AS3MR,275/30 YR20 TL 97Y  GY EAG-F1 AS3 *MOE ROF XL,EAGF1AS3MR,GY,GOODYEAR,25,RUNFLAT BANDEN,J,J,275,30,20,97Y,241,472.5,>  20,5452000833464,574569,https://www.etyre.net/preview/t3/gy-eagf1as3.jpg,C,B,72,B,N,N,530799,https://eprel.ec.europa.eu/qr/530799,2,REIFEN
216581,265 35ZR 19TPZEROXL*,265/35 ZR19 TL 98Y  PI PZERO XL (*),PZEROXL*,PI,PIRELLI,11,LUXE BANDEN,J,J,265,35,19,98Y,184.83,514,>  20,8019227183337,1833300,https://www.etyre.net/preview/t3/pi-pzero.jpg,C,A,73,B,N,N,594274,https://eprel.ec.europa.eu/qr/594274,2,REIFEN
216855,225 50YR 17TP7CINTXLAO,225/50 YR17 TL 98Y  PI P7 CINTURATO XL (AO),P7CINTXLAO,PI,PIRELLI,11,LUXE BANDEN,J,J,225,50,17,98Y,96.45,263,>  20,8019227241792,2417900,https://www.etyre.net/preview/t3/pi-p7cint.jpg,C,B,71,B,N,N,594889,https://eprel.ec.europa.eu/qr/594889,1,REIFEN
216883,225 60VR 17TP7CINT*,225/60 VR17 TL 99V  PI P7 CINTURATO (*) EU,P7CINT*,PI,PIRELLI,11,LUXE BANDEN,J,J,225,60,17,99V,112.98,309,>  20,8019227194197,1941900,https://www.etyre.net/preview/t3/pi-p7cint.jpg,D,B,71,B,N,N,594355,https://eprel.ec.europa.eu/qr/594355,3,REIFEN
216925,255 40YR 18TPZEROMOXL,255/40 YR18 TL 99Y  PI PZERO (MO) XL,PZEROMOXL,PI,PIRELLI,11,LUXE BANDEN,J,J,255,40,18,99Y,142.3,389,>  20,8019227202779,2027700,https://www.etyre.net/preview/t3/pi-pzero.jpg,D,B,73,B,N,N,594426,https://eprel.ec.europa.eu/qr/594426,2,REIFEN
216928,265 35YR 18TPZEROMOXL,265/35 YR18 TL 97Y  PI PZERO (MO) XL EU,PZEROMOXL,PI,PIRELLI,11,LUXE BANDEN,J,J,265,35,18,97Y,120.45,334,>  20,8019227194951,1949500,https://www.etyre.net/preview/t3/pi-pzero.jpg,C,B,73,B,N,N,594359,https://eprel.ec.europa.eu/qr/594359,2,REIFEN
216942,285 35ZR 19TPZEROXL,285/35 ZR19 TL 103Y PI PZERO XL,PZEROXL,PI,PIRELLI,11,LUXE BANDEN,J,J,285,35,19,103Y,181,494,>  20,8019227190700,1907000,https://www.etyre.net/preview/t3/pi-pzero.jpg,C,B,74,B,N,N,594324,https://eprel.ec.europa.eu/qr/594324,2,REIFEN
217027,275 45YR 20TD-SPORTAO,275/45 YR20 TL 110Y BR DUELER H/P SPORT XL AO,D-SPORTAO,BR,BRIDGESTONE,17,4 X 4,J,N,275,45,20,110Y,161.5,318,>  20,3286340334211,3342,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,B,71,B,N,N,383262,https://eprel.ec.europa.eu/qr/383262,2,REIFEN
217197,255 45VR 20TSPWIN3DAO,255/45 VR20 TL 101V DU SP WIN SPORT 3D AO MFS,SPWIN3DAO,DU,DUNLOP,13,LUXE BANDEN M&S,J,J,255,45,20,101V,203.2,393.5,4,4038526318527,528756,https://www.etyre.net/preview/t3/du-spwin3dao.jpg,D,C,73,B,J,N,529234,https://eprel.ec.europa.eu/qr/529234,2,REIFEN
217882,205 65 R 16TVANCOFS2,205/65  R16 TL 107T CO VANCO FOUR SEASON 2,VANCOFS2,CO,CONTINENTAL,37,ALL-SEASON LIGHT-TRU,J,J,205,65,16,107T,117.45,232.5,>  20,4019238528015,451080,https://www.etyre.net/preview/t3/co-vancofs2.jpg,D,B,73,B,J,N,505823,https://eprel.ec.europa.eu/qr/505823,1,REIFEN
218000,175 65 R 14TVECT4SEAS,175/65  R14 TL 90T  GY VEC 4SEASONS,VECT4SEAS,GY,GOODYEAR,37,ALL-SEASON LIGHT-TRU,J,J,175,65,14,90T,78.3,159.5,>  20,4038526028013,577054,https://www.etyre.net/preview/t3/gy-vect4seas.jpg,D,B,71,B,J,N,610806,https://eprel.ec.europa.eu/qr/610806,1,REIFEN
218023,245 40ZR 18TSPORT3AOXL,245/40 ZR18 TL 97Y  MI SPORT 3 AO XL GRNX,SPORT3AOXL,MI,MICHELIN,11,LUXE BANDEN,J,J,245,40,18,97Y,123.2,196,4,3528709421669,942166,https://www.etyre.net/preview/t3/mi-ps3.jpg,D,A,71,B,N,N,412892,https://eprel.ec.europa.eu/qr/412892,3,REIFEN
218358,235 55VR 17TSCORPVERAO,235/55 VR17 TL 99V  PI SCORPION VERDE (AO),SCORPVERAO,PI,PIRELLI,17,4 X 4,J,J,235,55,17,99V,96,277,>  20,8019227190144,1901400,https://www.etyre.net/preview/t3/pi-scorpverde.jpg,C,B,71,B,N,N,594320,https://eprel.ec.europa.eu/qr/594320,3,REIFEN
218626,245 40ZR 18TP-ZEROXL,245/40 ZR18 TL 97Y  PI P-ZERO XL PZ4,P-ZEROXL,PI,PIRELLI,11,LUXE BANDEN,J,J,245,40,18,97Y,102.85,273,5,8019227274325,2743200,https://www.etyre.net/preview/t3/pi-p-zeropz4.jpg,C,A,69,A,N,N,595491,https://eprel.ec.europa.eu/qr/595491,3,REIFEN
218775,235 35WR 20TW270S2XL,235/35 WR20 TL 92W  PI W270 SZ S2 XL,W270S2XL,PI,PIRELLI,13,LUXE BANDEN M&S,J,J,235,35,20,92W,272.2,630,>  20,8019227193862,1938600,https://www.etyre.net/preview/t3/pi-w270s2.jpg,D,C,72,B,J,N,594350,https://eprel.ec.europa.eu/qr/594350,3,REIFEN
220114,225 50HR 17TD-SPORT*,225/50 HR17 TL 94H  BR DUELER H/P SPORT *,D-SPORT*,BR,BRIDGESTONE,17,4 X 4,J,J,225,50,17,94H,94.7,176,>  20,3286340342919,3429,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,C,71,B,N,N,381551,https://eprel.ec.europa.eu/qr/381551,1,REIFEN
220116,225 50VR 17TD-SPORT*,225/50 VR17 TL 94V  BR DUELER H/P SPORT *,D-SPORT*,BR,BRIDGESTONE,17,4 X 4,J,J,225,50,17,94V,105.35,180,>  20,3286340340816,3408,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,C,71,B,N,N,381552,https://eprel.ec.europa.eu/qr/381552,1,REIFEN
220299,265 35YR 19TRE050AAOXL,265/35 YR19 TL 98Y  BR RE050A1 POTENZA AO XL,RE050AAOXL,BR,BRIDGESTONE,11,LUXE BANDEN,J,N,265,35,19,98Y,159.35,360,>  20,3286340388214,3882,https://www.etyre.net/preview/t3/br-potre050a.jpg,D,B,72,B,N,N,383188,https://eprel.ec.europa.eu/qr/383188,2,REIFEN
220338,205 55HR 16TER300*,205/55 HR16 TL 91H  BR ER300 TURANZA *,ER300*,BR,BRIDGESTONE,11,LUXE BANDEN,J,J,205,55,16,91H,73.75,124,>  20,3286340306317,3063,https://www.etyre.net/preview/t3/br-tuer300.jpg,D,B,71,B,N,N,380942,https://eprel.ec.europa.eu/qr/380942,1,REIFEN
220341,205 55VR 16TER300*,205/55 VR16 TL 91V  BR ER300 TURANZA *,ER300*,BR,BRIDGESTONE,11,LUXE BANDEN,J,J,205,55,16,91V,67.9,123,>  20,3286340306416,3064,https://www.etyre.net/preview/t3/br-tuer300.jpg,D,B,71,B,N,N,380945,https://eprel.ec.europa.eu/qr/380945,1,REIFEN
220364,255 30YR 19TRE050ARFTX,255/30 YR19 TL 91Y  BR RE050A POTENZA* RFT XL,RE050ARFTX,BR,BRIDGESTONE,25,RUNFLAT BANDEN,J,N,255,30,19,91Y,183.6,354,>  20,3286340337014,3370,https://www.etyre.net/preview/t3/br-potre050a.jpg,D,B,72,B,N,N,382634,https://eprel.ec.europa.eu/qr/382634,2,REIFEN
220404,235 55VR 19TD-SPORT,235/55 VR19 TL 101V BR DUELER H/P SPORT,D-SPORT,BR,BRIDGESTONE,17,4 X 4,J,N,235,55,19,101V,107.45,209,>  20,3286340349512,3495,https://www.etyre.net/preview/t3/br-d-sport.jpg,D,C,71,B,N,N,382188,https://eprel.ec.europa.eu/qr/382188,3,REIFEN
220412,265 60HR 18TD684II,265/60 HR18 TL 110H BR DUELER H/T 684 II,D684II,BR,BRIDGESTONE,17,4 X 4,J,N,265,60,18,110H,102.55,232,>  20,3286340651417,6514,https://www.etyre.net/preview/t3/br-d684ii.jpg,C,D,72,B,N,N,383210,https://eprel.ec.europa.eu/qr/383210,2,REIFEN
220422,245 70TR 16TD684IIXL,245/70 TR16 TL 111T BR DUELER H/T 684 II XL,D684IIXL,BR,BRIDGESTONE,17,4 X 4,J,J,245,70,16,111T,120.85,219,>  20,3286340852913,8529,https://www.etyre.net/preview/t3/br-d684ii.jpg,C,B,72,B,N,N,382631,https://eprel.ec.europa.eu/qr/382631,2,REIFEN
220428,215 65HR 16TST20V1,215/65 HR16 TL 98H  DU ST20 GRANDTREK,ST20V1,DU,DUNLOP,38,ALL-SEASON 4X4/SUV,J,N,215,65,16,98H,84.2,166.5,>  20,5452000477613,532242,https://www.etyre.net/preview/t3/du-st20.jpg,D,D,70,B,N,N,680007,https://eprel.ec.europa.eu/qr/680007,3,REIFEN
220729,295 35YR 21TPZERON1,295/35 YR21 TL 107Y PI PZERO (N1) XL,PZERON1,PI,PIRELLI,11,LUXE BANDEN,J,N,295,35,21,107Y,188.68,512,>  20,8019227204940,2049400,https://www.etyre.net/preview/t3/pi-pzero.jpg,C,B,74,B,N,N,594453,https://eprel.ec.europa.eu/qr/594453,2,REIFEN
222207,215 55VR 17TK415,215/55 VR17 TL 94V  HA K415 OPTIMO,K415,HA,HANKOOK,11,LUXE BANDEN,J,N,215,55,17,94V,79.5,160.5,>  20,8808563291789,1009769,https://www.etyre.net/preview/t3/ha-k415.jpg,C,D,68,A,N,N,642411,https://eprel.ec.europa.eu/qr/642411,1,REIFEN
224025,205 55VR 16TECO5MO,205/55 VR16 TL 91V  CO ECO CONTACT 5 MO,ECO5MO,CO,CONTINENTAL,11,LUXE BANDEN,J,J,205,55,16,91V,63.5,136.5,15,4019238525984,356101,https://www.etyre.net/preview/t3/co-eco5.jpg,B,B,71,B,N,N,481697,https://eprel.ec.europa.eu/qr/481697,1,REIFEN
224037,225 45VR 17TCSC5MO,225/45 VR17 TL 91V  CO CSC 5 MO FR,CSC5MO,CO,CONTINENTAL,11,LUXE BANDEN,J,J,225,45,17,91V,75.4,144,>  20,4019238524642,356076,https://www.etyre.net/preview/t3/co-csc5.jpg,C,B,71,B,N,N,481942,https://eprel.ec.europa.eu/qr/481942,1,REIFEN
224059,245 45YR 18TEFFIGRIPAO,245/45 YR18 TL 100Y GY EFFICIENTGRIP XL AO FP,EFFIGRIPAO,GY,GOODYEAR,11,LUXE BANDEN,J,J,245,45,18,100Y,119.1,241,>  20,5452000724700,544893,https://www.etyre.net/preview/t3/gy-effigrip.jpg,C,B,72,B,N,N,529816,https://eprel.ec.europa.eu/qr/529816,3,REIFEN
